record,source_record,bootstrap_idx,n_samples,uc_mean,uc_std,uc_min,uc_max,uc_nan_pct,fhr_uc_corr,uc_path
syn_00394,1198,0,15600,19.360576629638672,24.51766586303711,0.0,100.0,0.0,-0.24522380584608994,data\synthetic\syn_00394_uc.npy
syn_00395,1198,1,15600,23.7919864654541,28.04611587524414,0.0,100.0,0.0,0.032442340384131414,data\synthetic\syn_00395_uc.npy
syn_00396,1199,0,16800,12.122232437133789,12.946442604064941,0.0,68.0,0.0,-0.11525387953458666,data\synthetic\syn_00396_uc.npy
syn_00397,1199,1,16800,12.791428565979004,13.77853775024414,0.0,68.0,0.0,-0.11334030077903327,data\synthetic\syn_00397_uc.npy
syn_00398,1200,0,19200,45.82197952270508,45.282588958740234,0.0,127.0,0.0,-0.23145861452664068,data\synthetic\syn_00398_uc.npy
syn_00399,1200,1,19200,33.0888786315918,40.112548828125,0.0,127.0,0.0,0.13423232537542498,data\synthetic\syn_00399_uc.npy
syn_00400,1201,0,19200,37.6968994140625,35.23212814331055,0.0,127.0,0.0,-0.16757157313461493,data\synthetic\syn_00400_uc.npy
syn_00401,1201,1,19200,37.04716110229492,34.260223388671875,0.0,127.0,0.0,-0.31468993911630583,data\synthetic\syn_00401_uc.npy
syn_00402,1202,0,16800,13.630536079406738,10.717419624328613,0.0,127.0,0.0,-0.2924608730968521,data\synthetic\syn_00402_uc.npy
syn_00403,1202,1,16800,14.829047203063965,7.51056432723999,0.0,53.0,0.0,-0.09317906832486973,data\synthetic\syn_00403_uc.npy
syn_00404,1203,0,18016,11.531167030334473,13.641135215759277,0.0,75.0,0.0,-0.12225041828588307,data\synthetic\syn_00404_uc.npy
syn_00405,1203,1,18016,10.504690170288086,14.151725769042969,0.0,75.0,0.0,-0.05855599391404317,data\synthetic\syn_00405_uc.npy
syn_00406,1204,0,16800,26.089702606201172,10.57236385345459,0.0,68.0,0.0,-0.23761881242388608,data\synthetic\syn_00406_uc.npy
syn_00407,1204,1,16800,24.57476234436035,9.877584457397461,0.0,68.0,0.0,-0.24443083072974423,data\synthetic\syn_00407_uc.npy
syn_00408,1205,0,15600,4.635512828826904,5.28562068939209,0.0,38.0,0.0,0.2394870111487227,data\synthetic\syn_00408_uc.npy
syn_00409,1205,1,15600,4.260064125061035,5.2175612449646,0.0,43.0,0.0,0.1454626893881713,data\synthetic\syn_00409_uc.npy
syn_00410,1206,0,18000,13.361555099487305,11.698722839355469,0.0,58.0,0.0,0.39235674629269945,data\synthetic\syn_00410_uc.npy
syn_00411,1206,1,18000,12.468138694763184,12.08453369140625,0.0,91.0,0.0,0.33901310139008894,data\synthetic\syn_00411_uc.npy
syn_00412,1207,0,14880,11.463844299316406,10.551412582397461,0.0,99.0,0.0,-0.3153907195473715,data\synthetic\syn_00412_uc.npy
syn_00413,1207,1,14880,8.944018363952637,8.939412117004395,0.0,68.0,0.0,-0.16725756124463714,data\synthetic\syn_00413_uc.npy
syn_00414,1208,0,21600,18.721412658691406,14.963339805603027,0.0,100.0,0.0,-0.11190804012926371,data\synthetic\syn_00414_uc.npy
syn_00415,1208,1,21600,22.59773063659668,20.297571182250977,0.0,100.0,0.0,-0.2047180885360433,data\synthetic\syn_00415_uc.npy
syn_00416,1209,0,16800,26.179702758789062,28.635211944580078,0.0,100.0,0.0,0.1119288077862059,data\synthetic\syn_00416_uc.npy
syn_00417,1209,1,16800,15.185059547424316,24.218172073364258,0.0,100.0,0.0,0.27407275526839847,data\synthetic\syn_00417_uc.npy
syn_00418,1210,0,16800,22.626338958740234,15.457341194152832,0.0,118.0,0.0,-0.22602642628729958,data\synthetic\syn_00418_uc.npy
syn_00419,1210,1,16800,19.973451614379883,17.23618507385254,0.0,127.0,0.0,-0.35070373868982646,data\synthetic\syn_00419_uc.npy
syn_00420,1211,0,20400,19.203529357910156,25.45307731628418,0.0,109.0,0.0,0.08656629332402162,data\synthetic\syn_00420_uc.npy
syn_00421,1211,1,20400,25.767990112304688,28.60370635986328,0.0,127.0,0.0,0.1366197525386723,data\synthetic\syn_00421_uc.npy
syn_00422,1212,0,15600,10.492243766784668,9.619375228881836,0.0,49.0,0.0,0.22539529098121422,data\synthetic\syn_00422_uc.npy
syn_00423,1212,1,15600,13.333205223083496,8.778346061706543,0.0,64.0,0.0,0.27740354698627645,data\synthetic\syn_00423_uc.npy
syn_00424,1213,0,19200,13.057004928588867,7.555601119995117,0.0,44.0,0.0,0.07832513207302268,data\synthetic\syn_00424_uc.npy
syn_00425,1213,1,19200,17.19137954711914,9.354085922241211,0.0,44.0,0.0,0.07984747702666253,data\synthetic\syn_00425_uc.npy
syn_00426,1214,0,16800,29.834552764892578,26.372373580932617,0.0,127.0,0.0,-0.14153366749739824,data\synthetic\syn_00426_uc.npy
syn_00427,1214,1,16800,20.97449493408203,19.69095230102539,0.0,127.0,0.0,0.014616156996074577,data\synthetic\syn_00427_uc.npy
syn_00428,1215,0,16800,15.568839073181152,22.801158905029297,0.0,100.0,0.0,0.22994811588522995,data\synthetic\syn_00428_uc.npy
syn_00429,1215,1,16800,21.312320709228516,25.611583709716797,0.0,100.0,0.0,0.14425328497164616,data\synthetic\syn_00429_uc.npy
syn_00430,1216,0,16800,24.71270751953125,24.053964614868164,0.0,127.0,0.0,-0.19920345307784973,data\synthetic\syn_00430_uc.npy
syn_00431,1216,1,16800,26.44508934020996,25.351978302001953,0.0,127.0,0.0,-0.29086531052187087,data\synthetic\syn_00431_uc.npy
syn_00432,1217,0,16800,10.575238227844238,16.81132698059082,0.0,100.0,0.0,0.08576266865961352,data\synthetic\syn_00432_uc.npy
syn_00433,1217,1,16800,14.3702974319458,20.332950592041016,0.0,100.0,0.0,0.057403781182496554,data\synthetic\syn_00433_uc.npy
syn_00434,1218,0,21030,26.87981414794922,18.061805725097656,0.0,107.5,0.0,-0.33121667669612825,data\synthetic\syn_00434_uc.npy
syn_00435,1218,1,21030,21.69740867614746,19.18594741821289,0.0,76.0,0.0,-0.4103329168826438,data\synthetic\syn_00435_uc.npy
syn_00436,1219,0,16800,6.998631000518799,13.423392295837402,0.0,74.5,0.0,-0.000720360831447354,data\synthetic\syn_00436_uc.npy
syn_00437,1219,1,16800,10.205178260803223,15.368016242980957,0.0,74.5,0.0,0.17766800765628105,data\synthetic\syn_00437_uc.npy
syn_00438,1220,0,18000,16.047000885009766,18.305818557739258,0.0,100.0,0.0,0.02820667863085117,data\synthetic\syn_00438_uc.npy
syn_00439,1220,1,18000,17.09583282470703,18.97467041015625,0.0,100.0,0.0,0.11472528248222014,data\synthetic\syn_00439_uc.npy
syn_00440,1221,0,16800,33.51976013183594,19.51516342163086,0.0,100.0,0.0,0.047623834750709595,data\synthetic\syn_00440_uc.npy
syn_00441,1221,1,16800,35.69154739379883,20.284805297851562,0.0,100.0,0.0,-0.09791563874904471,data\synthetic\syn_00441_uc.npy
syn_00442,1222,0,18000,10.81611156463623,11.912115097045898,0.0,98.0,0.0,-0.08142286276238599,data\synthetic\syn_00442_uc.npy
syn_00443,1222,1,18000,12.629111289978027,11.605711936950684,0.0,98.0,0.0,-0.21780650052388803,data\synthetic\syn_00443_uc.npy
syn_00444,1223,0,15600,5.753077030181885,10.332136154174805,0.0,66.0,0.0,0.1870410919665291,data\synthetic\syn_00444_uc.npy
syn_00445,1223,1,15600,6.705865383148193,6.691223621368408,0.0,53.5,0.0,0.12218549805499723,data\synthetic\syn_00445_uc.npy
syn_00446,1224,0,15600,19.073686599731445,15.22419261932373,0.0,97.5,0.0,-0.16920390106656324,data\synthetic\syn_00446_uc.npy
syn_00447,1224,1,15600,19.505802154541016,17.076690673828125,0.0,108.5,0.0,-0.21602611601028526,data\synthetic\syn_00447_uc.npy
syn_00448,1225,0,15600,24.19990348815918,18.805883407592773,0.0,90.5,0.0,-0.05968313219763478,data\synthetic\syn_00448_uc.npy
syn_00449,1225,1,15600,19.630416870117188,16.302640914916992,0.0,127.0,0.0,-0.03849685626951205,data\synthetic\syn_00449_uc.npy
syn_00450,1226,0,15600,13.265448570251465,9.97745418548584,0.0,70.0,0.0,0.08007614159821719,data\synthetic\syn_00450_uc.npy
syn_00451,1226,1,15600,11.34000015258789,11.133452415466309,0.0,85.0,0.0,0.06031475722434583,data\synthetic\syn_00451_uc.npy
syn_00452,1227,0,18000,8.019916534423828,8.999579429626465,0.0,43.5,0.0,-0.18610505960919205,data\synthetic\syn_00452_uc.npy
syn_00453,1227,1,18000,8.845250129699707,9.922313690185547,0.0,54.5,0.0,-0.14832278045319747,data\synthetic\syn_00453_uc.npy
syn_00454,1228,0,16800,31.3655948638916,30.053768157958984,0.0,127.0,0.0,0.08240299408274442,data\synthetic\syn_00454_uc.npy
syn_00455,1228,1,16800,20.17294692993164,24.040735244750977,0.0,113.0,0.0,0.12792959844222282,data\synthetic\syn_00455_uc.npy
syn_00456,1229,0,16800,13.237112998962402,12.45874309539795,0.0,80.0,0.0,-0.0723579099825346,data\synthetic\syn_00456_uc.npy
syn_00457,1229,1,16800,11.637738227844238,13.226262092590332,0.0,80.0,0.0,-0.05050589289341585,data\synthetic\syn_00457_uc.npy
syn_00458,1230,0,15600,6.143877983093262,5.178603649139404,0.0,33.0,0.0,0.12117795321966617,data\synthetic\syn_00458_uc.npy
syn_00459,1230,1,15600,5.464871883392334,4.471004962921143,0.0,33.0,0.0,0.15534779931246717,data\synthetic\syn_00459_uc.npy
syn_00460,1231,0,15600,16.480897903442383,26.00776481628418,0.0,100.0,0.0,-0.15721903779148072,data\synthetic\syn_00460_uc.npy
syn_00461,1231,1,15600,19.617755889892578,28.059206008911133,0.0,100.0,0.0,-0.05813838742010721,data\synthetic\syn_00461_uc.npy
syn_00462,1232,0,16800,26.042945861816406,35.459346771240234,0.0,127.0,0.0,0.25594477556748196,data\synthetic\syn_00462_uc.npy
syn_00463,1232,1,16800,28.74892807006836,36.444976806640625,0.0,127.0,0.0,0.24727608098216206,data\synthetic\syn_00463_uc.npy
syn_00464,1233,0,15600,10.40788459777832,17.266355514526367,0.0,100.0,0.0,-0.1745289862103425,data\synthetic\syn_00464_uc.npy
syn_00465,1233,1,15600,15.368782043457031,19.24934196472168,0.0,100.0,0.0,-0.05958219443344183,data\synthetic\syn_00465_uc.npy
syn_00466,1234,0,16800,24.86589241027832,16.329559326171875,0.0,121.5,0.0,0.00796641735124045,data\synthetic\syn_00466_uc.npy
syn_00467,1234,1,16800,20.13089370727539,14.719846725463867,0.0,110.0,0.0,-0.2004372977785904,data\synthetic\syn_00467_uc.npy
syn_00468,1235,0,16800,26.504077911376953,16.154457092285156,0.0,125.5,0.0,-0.32282474426816216,data\synthetic\syn_00468_uc.npy
syn_00469,1235,1,16800,26.879106521606445,16.46268081665039,0.0,125.5,0.0,-0.21291747114807527,data\synthetic\syn_00469_uc.npy
syn_00470,1236,0,16800,20.507619857788086,13.917370796203613,0.0,87.0,0.0,0.030247763342281877,data\synthetic\syn_00470_uc.npy
syn_00471,1236,1,16800,25.059999465942383,13.565667152404785,0.0,74.0,0.0,-0.07682407767076875,data\synthetic\syn_00471_uc.npy
syn_00472,1237,0,16800,23.74970245361328,21.563533782958984,0.0,127.0,0.0,0.1902881980642919,data\synthetic\syn_00472_uc.npy
syn_00473,1237,1,16800,23.188274383544922,22.725244522094727,0.0,127.0,0.0,0.3229968841245524,data\synthetic\syn_00473_uc.npy
syn_00474,1238,0,16800,25.28675651550293,29.181528091430664,0.0,127.0,0.0,-0.44627562911270374,data\synthetic\syn_00474_uc.npy
syn_00475,1238,1,16800,33.726844787597656,31.423847198486328,0.0,127.0,0.0,-0.4398039238767458,data\synthetic\syn_00475_uc.npy
syn_00476,1239,0,20400,13.792941093444824,15.333845138549805,0.0,97.5,0.0,-0.06781192315048903,data\synthetic\syn_00476_uc.npy
syn_00477,1239,1,20400,15.765710830688477,15.645709991455078,0.0,100.5,0.0,0.20951908836035504,data\synthetic\syn_00477_uc.npy
syn_00478,1240,0,19200,18.75570297241211,18.43390464782715,0.0,88.0,0.0,0.06742248722929642,data\synthetic\syn_00478_uc.npy
syn_00479,1240,1,19200,18.310209274291992,17.1668643951416,0.0,95.0,0.0,0.12731081427399682,data\synthetic\syn_00479_uc.npy
syn_00480,1241,0,19200,13.233359336853027,11.66492748260498,0.0,86.0,0.0,-0.19473859414516,data\synthetic\syn_00480_uc.npy
syn_00481,1241,1,19200,9.599401473999023,10.659797668457031,0.0,58.0,0.0,-0.38609744131818663,data\synthetic\syn_00481_uc.npy
syn_00482,1242,0,16800,14.881368637084961,24.818262100219727,0.0,100.0,0.0,-0.2370997301396872,data\synthetic\syn_00482_uc.npy
syn_00483,1242,1,16800,16.808631896972656,25.568939208984375,0.0,100.0,0.0,-0.18382500941970245,data\synthetic\syn_00483_uc.npy
syn_00484,1243,0,15600,16.280256271362305,12.787123680114746,0.0,57.0,0.0,0.4878442168923551,data\synthetic\syn_00484_uc.npy
syn_00485,1243,1,15600,13.772500038146973,12.1156644821167,0.0,57.0,0.0,0.476646295037699,data\synthetic\syn_00485_uc.npy
syn_00486,1244,0,16800,17.733928680419922,13.803266525268555,0.0,127.0,0.0,-0.051372881519982844,data\synthetic\syn_00486_uc.npy
syn_00487,1244,1,16800,14.668720245361328,14.397540092468262,0.0,127.0,0.0,-0.017099526231197672,data\synthetic\syn_00487_uc.npy
syn_00488,1245,0,16800,12.673452377319336,18.524356842041016,0.0,100.0,0.0,0.09773173422952927,data\synthetic\syn_00488_uc.npy
syn_00489,1245,1,16800,16.277679443359375,22.29149055480957,0.0,100.0,0.0,0.17739506819068984,data\synthetic\syn_00489_uc.npy
syn_00490,1246,0,16800,14.831964492797852,22.96034049987793,0.0,119.0,0.0,0.1849053296075816,data\synthetic\syn_00490_uc.npy
syn_00491,1246,1,16800,18.449790954589844,25.168548583984375,0.0,116.5,0.0,0.22280121102420486,data\synthetic\syn_00491_uc.npy
syn_00492,1247,0,19200,17.00177001953125,17.82213592529297,0.0,99.0,0.0,-0.1431552450260598,data\synthetic\syn_00492_uc.npy
syn_00493,1247,1,19200,20.193151473999023,18.40195655822754,0.0,105.0,0.0,-0.06514564471765799,data\synthetic\syn_00493_uc.npy
syn_00494,1248,0,15600,17.768781661987305,15.690845489501953,0.0,100.0,0.0,-0.22201417952517238,data\synthetic\syn_00494_uc.npy
syn_00495,1248,1,15600,14.99051284790039,14.4801607131958,0.0,100.0,0.0,-0.0528231767537512,data\synthetic\syn_00495_uc.npy
syn_00496,1249,0,15600,11.88237190246582,13.572755813598633,0.0,80.0,0.0,-0.06750374053226142,data\synthetic\syn_00496_uc.npy
syn_00497,1249,1,15600,17.633333206176758,20.343664169311523,0.0,85.0,0.0,0.008420164803349024,data\synthetic\syn_00497_uc.npy
syn_00498,1250,0,16800,33.33303451538086,12.87236213684082,0.0,90.0,0.0,0.11692277599303273,data\synthetic\syn_00498_uc.npy
syn_00499,1250,1,16800,32.537498474121094,14.026226997375488,1.0,90.0,0.0,0.16787729853421712,data\synthetic\syn_00499_uc.npy
syn_00500,1251,0,16800,12.764613151550293,20.385391235351562,0.0,103.0,0.0,-0.5578142198783932,data\synthetic\syn_00500_uc.npy
syn_00501,1251,1,16800,14.17119026184082,19.95660400390625,0.0,127.0,0.0,-0.4395467042492762,data\synthetic\syn_00501_uc.npy
syn_00502,1252,0,15600,9.348333358764648,10.366211891174316,0.0,85.5,0.0,0.1502218177605628,data\synthetic\syn_00502_uc.npy
syn_00503,1252,1,15600,9.827595710754395,9.560799598693848,0.0,78.0,0.0,0.187641903072926,data\synthetic\syn_00503_uc.npy
syn_00504,1253,0,16800,17.743988037109375,11.757681846618652,0.0,100.0,0.0,0.016908588433759388,data\synthetic\syn_00504_uc.npy
syn_00505,1253,1,16800,18.96553611755371,12.881999015808105,0.0,100.0,0.0,-0.01948053452918071,data\synthetic\syn_00505_uc.npy
syn_00506,1254,0,16800,3.858928680419922,2.850184679031372,0.0,19.0,0.0,0.18599704343050527,data\synthetic\syn_00506_uc.npy
syn_00507,1254,1,16800,4.356488227844238,2.781357765197754,0.0,19.0,0.0,0.20553229356905747,data\synthetic\syn_00507_uc.npy
syn_00508,1255,0,16800,19.26770782470703,22.441110610961914,0.0,127.0,0.0,0.17253632179193049,data\synthetic\syn_00508_uc.npy
syn_00509,1255,1,16800,30.952945709228516,25.05686378479004,0.0,127.0,0.0,0.00965910504212602,data\synthetic\syn_00509_uc.npy
syn_00510,1256,0,20416,38.732635498046875,39.14776611328125,0.0,127.0,0.0,-0.01593458815797382,data\synthetic\syn_00510_uc.npy
syn_00511,1256,1,20416,40.17312240600586,35.956016540527344,0.0,127.0,0.0,0.014223781570595761,data\synthetic\syn_00511_uc.npy
syn_00512,1257,0,16800,15.040863037109375,10.750195503234863,0.0,60.5,0.0,0.1975259133783246,data\synthetic\syn_00512_uc.npy
syn_00513,1257,1,16800,16.128124237060547,9.894617080688477,0.0,60.5,0.0,0.20463693288310145,data\synthetic\syn_00513_uc.npy
syn_00514,1258,0,18000,0.472694456577301,0.11360979080200195,0.0,0.5,0.0,0.32709619654951155,data\synthetic\syn_00514_uc.npy
syn_00515,1258,1,18000,0.4940555691719055,0.05419304221868515,0.0,0.5,0.0,0.08927577318570767,data\synthetic\syn_00515_uc.npy
syn_00516,1259,0,15600,7.744102478027344,13.69179630279541,0.0,100.0,0.0,-0.1149272956958016,data\synthetic\syn_00516_uc.npy
syn_00517,1259,1,15600,7.285320281982422,14.304259300231934,0.0,100.0,0.0,-0.2289633055747433,data\synthetic\syn_00517_uc.npy
syn_00518,1260,0,15600,23.656763076782227,30.992530822753906,0.0,116.5,0.0,-0.28439783154476866,data\synthetic\syn_00518_uc.npy
syn_00519,1260,1,15600,29.326475143432617,33.85850524902344,0.0,116.5,0.0,-0.06487187788398066,data\synthetic\syn_00519_uc.npy
syn_00520,1261,0,15600,21.542724609375,20.490514755249023,0.0,114.5,0.0,0.27523408179096803,data\synthetic\syn_00520_uc.npy
syn_00521,1261,1,15600,19.877050399780273,18.137392044067383,0.0,97.5,0.0,0.07052674245616777,data\synthetic\syn_00521_uc.npy
syn_00522,1262,0,15600,18.612852096557617,12.610936164855957,0.0,58.0,0.0,-0.3065461431010754,data\synthetic\syn_00522_uc.npy
syn_00523,1262,1,15600,24.381025314331055,12.872806549072266,0.0,58.0,0.0,-0.48211358089261874,data\synthetic\syn_00523_uc.npy
syn_00524,1263,0,16800,15.443868637084961,9.127687454223633,0.0,51.0,0.0,-0.03186514601657918,data\synthetic\syn_00524_uc.npy
syn_00525,1263,1,16800,16.836814880371094,8.992939949035645,0.0,51.0,0.0,0.09365892421083012,data\synthetic\syn_00525_uc.npy
syn_00526,1264,0,15600,18.858909606933594,18.73078155517578,0.0,100.0,0.0,0.14805017586612695,data\synthetic\syn_00526_uc.npy
syn_00527,1264,1,15600,20.504487991333008,18.776874542236328,0.0,100.0,0.0,0.38878408592955255,data\synthetic\syn_00527_uc.npy
syn_00528,1265,0,18000,27.595888137817383,12.131661415100098,0.0,101.0,0.0,0.061944792657758645,data\synthetic\syn_00528_uc.npy
syn_00529,1265,1,18000,25.72108268737793,15.472721099853516,0.0,103.0,0.0,0.03747689531244863,data\synthetic\syn_00529_uc.npy
syn_00530,1266,0,16800,18.173809051513672,20.73297882080078,0.0,121.0,0.0,-0.15832709370768047,data\synthetic\syn_00530_uc.npy
syn_00531,1266,1,16800,21.73223304748535,25.544849395751953,0.0,121.0,0.0,-0.3006057856573965,data\synthetic\syn_00531_uc.npy
syn_00532,1267,0,19200,10.469609260559082,7.08634090423584,0.0,41.0,0.0,-0.15415583121717655,data\synthetic\syn_00532_uc.npy
syn_00533,1267,1,19200,8.651067733764648,6.402886867523193,0.0,41.0,0.0,-0.06794158782524966,data\synthetic\syn_00533_uc.npy
syn_00534,1268,0,15600,14.97157096862793,11.46474552154541,0.0,61.0,0.0,0.48691273250263095,data\synthetic\syn_00534_uc.npy
syn_00535,1268,1,15600,10.654006004333496,12.994665145874023,0.0,61.0,0.0,0.45973263482607357,data\synthetic\syn_00535_uc.npy
syn_00536,1269,0,19200,45.69112014770508,29.08238983154297,0.0,127.0,0.0,-0.04197313480668967,data\synthetic\syn_00536_uc.npy
syn_00537,1269,1,19200,38.747318267822266,30.82859992980957,0.0,127.0,0.0,0.00471160321476423,data\synthetic\syn_00537_uc.npy
syn_00538,1270,0,16800,34.60131072998047,29.198394775390625,0.0,127.0,0.0,-0.08311376825679628,data\synthetic\syn_00538_uc.npy
syn_00539,1270,1,16800,38.040565490722656,34.35417175292969,0.0,127.0,0.0,-0.10667289220323604,data\synthetic\syn_00539_uc.npy
syn_00540,1271,0,19200,21.455860137939453,26.673986434936523,0.0,127.0,0.0,0.1070401153183746,data\synthetic\syn_00540_uc.npy
syn_00541,1271,1,19200,27.307968139648438,28.925668716430664,0.0,127.0,0.0,-0.09022441096336592,data\synthetic\syn_00541_uc.npy
syn_00542,1272,0,19200,21.875415802001953,21.313095092773438,0.0,100.0,0.0,0.33126578526531986,data\synthetic\syn_00542_uc.npy
syn_00543,1272,1,19200,22.098176956176758,22.444242477416992,0.0,100.0,0.0,0.4461742962919947,data\synthetic\syn_00543_uc.npy
syn_00544,1273,0,15600,28.48897361755371,24.143774032592773,0.0,94.0,0.0,-0.07375624001257303,data\synthetic\syn_00544_uc.npy
syn_00545,1273,1,15600,26.945898056030273,23.201122283935547,0.0,100.0,0.0,0.011700386625506749,data\synthetic\syn_00545_uc.npy
syn_00546,1274,0,15542,47.609188079833984,33.465782165527344,0.0,100.0,0.0,-0.25243819258957895,data\synthetic\syn_00546_uc.npy
syn_00547,1274,1,15542,24.333547592163086,32.23378372192383,0.0,100.0,0.0,-0.3595919617459542,data\synthetic\syn_00547_uc.npy
syn_00548,1275,0,18000,10.116888999938965,11.913667678833008,0.0,91.5,0.0,-0.3218657547415754,data\synthetic\syn_00548_uc.npy
syn_00549,1275,1,18000,12.32419490814209,17.005136489868164,0.0,105.5,0.0,-0.30186668884437373,data\synthetic\syn_00549_uc.npy
syn_00550,1276,0,16800,34.24684524536133,29.635244369506836,0.0,127.0,0.0,-0.300603505785003,data\synthetic\syn_00550_uc.npy
syn_00551,1276,1,16800,30.351280212402344,30.589874267578125,0.0,127.0,0.0,-0.38774091356764384,data\synthetic\syn_00551_uc.npy
syn_00552,1277,0,21600,18.529582977294922,22.432262420654297,0.0,110.0,0.0,0.3754196240477466,data\synthetic\syn_00552_uc.npy
syn_00553,1277,1,21600,18.42898178100586,21.113758087158203,0.0,110.0,0.0,0.47036401271190886,data\synthetic\syn_00553_uc.npy
syn_00554,1278,0,20400,16.191986083984375,16.464584350585938,0.0,127.0,0.0,0.03349010675156051,data\synthetic\syn_00554_uc.npy
syn_00555,1278,1,20400,18.092941284179688,15.428327560424805,0.0,114.0,0.0,0.14847849226804796,data\synthetic\syn_00555_uc.npy
syn_00556,1279,0,16800,16.41205406188965,17.456817626953125,0.0,121.0,0.0,0.3595441970886102,data\synthetic\syn_00556_uc.npy
syn_00557,1279,1,16800,17.32952308654785,16.322521209716797,0.0,107.5,0.0,0.3841453190440457,data\synthetic\syn_00557_uc.npy
syn_00558,1280,0,16254,8.733142852783203,11.998900413513184,0.0,99.0,0.0,-0.26908456424873023,data\synthetic\syn_00558_uc.npy
syn_00559,1280,1,16254,6.365048408508301,8.198725700378418,0.0,68.0,0.0,-0.4532347479700623,data\synthetic\syn_00559_uc.npy
syn_00560,1281,0,15600,54.465736389160156,45.20375442504883,0.0,127.0,0.0,-0.35999545837863794,data\synthetic\syn_00560_uc.npy
syn_00561,1281,1,15600,52.02798080444336,36.61031723022461,0.0,127.0,0.0,-0.37610843323649434,data\synthetic\syn_00561_uc.npy
syn_00562,1282,0,16800,10.88288688659668,16.105228424072266,0.0,127.0,0.0,-0.06404039173079305,data\synthetic\syn_00562_uc.npy
syn_00563,1282,1,16800,9.928898811340332,18.605533599853516,0.0,127.0,0.0,-0.06862341518742426,data\synthetic\syn_00563_uc.npy
syn_00564,1283,0,21600,21.4282169342041,19.0563907623291,0.0,86.0,0.0,0.20906193867442752,data\synthetic\syn_00564_uc.npy
syn_00565,1283,1,21600,17.685949325561523,17.54977035522461,0.0,79.0,0.0,0.19278777164105929,data\synthetic\syn_00565_uc.npy
syn_00566,1284,0,15600,3.59743595123291,6.310603141784668,0.0,98.0,0.0,0.2662850290471754,data\synthetic\syn_00566_uc.npy
syn_00567,1284,1,15600,5.626089572906494,6.540093421936035,0.0,98.0,0.0,0.2645226020173924,data\synthetic\syn_00567_uc.npy
syn_00568,1285,0,16800,15.498958587646484,20.108793258666992,0.0,127.0,0.0,0.05743995824594175,data\synthetic\syn_00568_uc.npy
syn_00569,1285,1,16800,16.90425682067871,17.306293487548828,0.0,127.0,0.0,0.013555790564177281,data\synthetic\syn_00569_uc.npy
syn_00570,1286,0,19200,27.826120376586914,22.5929012298584,0.0,112.5,0.0,0.0446270852857233,data\synthetic\syn_00570_uc.npy
syn_00571,1286,1,19200,31.928619384765625,22.764802932739258,0.0,127.0,0.0,-0.047873929592107574,data\synthetic\syn_00571_uc.npy
syn_00572,1287,0,18000,7.370555400848389,8.945794105529785,0.0,127.5,0.0,0.09880308989657112,data\synthetic\syn_00572_uc.npy
syn_00573,1287,1,18000,8.118666648864746,10.265880584716797,0.0,127.5,0.0,-0.031037811589340714,data\synthetic\syn_00573_uc.npy
syn_00574,1288,0,21600,11.935208320617676,11.899063110351562,0.0,110.0,0.0,0.017074683001982005,data\synthetic\syn_00574_uc.npy
syn_00575,1288,1,21600,10.571574211120605,8.838675498962402,0.0,71.0,0.0,0.04102297628661326,data\synthetic\syn_00575_uc.npy
syn_00576,1289,0,21600,42.93979263305664,34.45243835449219,0.0,127.0,0.0,0.08532492632164111,data\synthetic\syn_00576_uc.npy
syn_00577,1289,1,21600,45.31338119506836,32.79497146606445,0.0,127.0,0.0,0.15902606595363716,data\synthetic\syn_00577_uc.npy
syn_00578,1290,0,16800,18.663036346435547,23.412771224975586,0.0,100.0,0.0,-0.10430223790214721,data\synthetic\syn_00578_uc.npy
syn_00579,1290,1,16800,20.662410736083984,27.634347915649414,0.0,100.0,0.0,-0.07828329310375925,data\synthetic\syn_00579_uc.npy
syn_00580,1291,0,19200,18.382186889648438,22.314834594726562,0.0,99.0,0.0,0.6474424374833309,data\synthetic\syn_00580_uc.npy
syn_00581,1291,1,19200,20.896146774291992,23.99399185180664,0.0,99.0,0.0,0.6246862601718342,data\synthetic\syn_00581_uc.npy
syn_00582,1292,0,16800,2.6005356311798096,7.80219841003418,0.0,97.0,0.0,-0.16267849135836157,data\synthetic\syn_00582_uc.npy
syn_00583,1292,1,16800,5.135952472686768,12.38321590423584,0.0,97.0,0.0,-0.02067594527451052,data\synthetic\syn_00583_uc.npy
syn_00584,1293,0,15761,27.799442291259766,31.513050079345703,0.0,127.0,0.0,-0.307255257383531,data\synthetic\syn_00584_uc.npy
syn_00585,1293,1,15761,25.989944458007812,28.767772674560547,0.0,127.0,0.0,-0.16096701037420857,data\synthetic\syn_00585_uc.npy
syn_00586,1294,0,15600,20.368974685668945,17.343486785888672,0.0,127.0,0.0,0.23548050459251602,data\synthetic\syn_00586_uc.npy
syn_00587,1294,1,15600,19.836153030395508,17.95395278930664,0.0,127.0,0.0,0.3201426458770701,data\synthetic\syn_00587_uc.npy
syn_00588,1295,0,15600,12.108942031860352,11.544628143310547,0.0,50.0,0.0,0.6246176871192871,data\synthetic\syn_00588_uc.npy
syn_00589,1295,1,15600,13.22647476196289,11.71037769317627,0.0,44.5,0.0,0.596298065446323,data\synthetic\syn_00589_uc.npy
syn_00590,1296,0,19200,18.10419273376465,18.30113410949707,0.0,114.5,0.0,0.05086080631436417,data\synthetic\syn_00590_uc.npy
